Local time,Open,High,Low,Close,Volume
09.09.2018 18:00:00.000 GMT-0700,30.847,30.847,30.847,30.847,0
09.09.2018 19:00:00.000 GMT-0700,30.847,30.847,30.847,30.847,0
09.09.2018 20:00:00.000 GMT-0700,30.847,30.847,30.847,30.847,0
09.09.2018 21:00:00.000 GMT-0700,30.847,30.847,30.847,30.847,0
09.09.2018 22:00:00.000 GMT-0700,30.847,30.847,30.847,30.847,0
09.09.2018 23:00:00.000 GMT-0700,30.847,30.847,30.847,30.847,0
10.09.2018 00:00:00.000 GMT-0700,30.847,30.847,30.847,30.847,0
10.09.2018 01:00:00.000 GMT-0700,30.847,30.847,30.847,30.847,0
10.09.2018 02:00:00.000 GMT-0700,30.847,30.847,30.847,30.847,0
10.09.2018 03:00:00.000 GMT-0700,30.847,30.847,30.847,30.847,0
10.09.2018 04:00:00.000 GMT-0700,30.847,30.847,30.847,30.847,0
10.09.2018 05:00:00.000 GMT-0700,30.847,30.847,30.847,30.847,0
10.09.2018 06:00:00.000 GMT-0700,30.237,30.338,29.847,29.968,10.7918
10.09.2018 07:00:00.000 GMT-0700,29.967,30.348,29.877,30.087,18.2175
10.09.2018 08:00:00.000 GMT-0700,30.088,30.218,29.767,29.887,14.444
10.09.2018 09:00:00.000 GMT-0700,29.888,30.148,29.877,30.118,13.1726
10.09.2018 10:00:00.000 GMT-0700,30.117,30.147,29.887,29.917,10.1497
10.09.2018 11:00:00.000 GMT-0700,29.917,29.998,29.797,29.817,8.7861
10.09.2018 12:00:00.000 GMT-0700,29.818,30.128,29.787,30.027,11.0308
10.09.2018 13:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
10.09.2018 14:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
10.09.2018 15:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
10.09.2018 16:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
10.09.2018 17:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
10.09.2018 18:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
10.09.2018 19:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
10.09.2018 20:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
10.09.2018 21:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
10.09.2018 22:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
10.09.2018 23:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
11.09.2018 00:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
11.09.2018 01:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
11.09.2018 02:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
11.09.2018 03:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
11.09.2018 04:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
11.09.2018 05:00:00.000 GMT-0700,30.027,30.027,30.027,30.027,0
11.09.2018 06:00:00.000 GMT-0700,30.327,30.548,30.027,30.067,9.6341
11.09.2018 07:00:00.000 GMT-0700,30.067,30.098,29.548,29.758,16.1355
11.09.2018 08:00:00.000 GMT-0700,29.757,29.758,29.267,29.308,12.5156
11.09.2018 09:00:00.000 GMT-0700,29.308,29.368,29.178,29.267,10.8522
11.09.2018 10:00:00.000 GMT-0700,29.268,29.488,29.257,29.348,11.4046
11.09.2018 11:00:00.000 GMT-0700,29.347,29.438,29.147,29.168,8.5798
11.09.2018 12:00:00.000 GMT-0700,29.158,29.237,29.028,29.108,8.7023
11.09.2018 13:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
11.09.2018 14:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
11.09.2018 15:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
11.09.2018 16:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
11.09.2018 17:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
11.09.2018 18:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
11.09.2018 19:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
11.09.2018 20:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
11.09.2018 21:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
11.09.2018 22:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
11.09.2018 23:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
12.09.2018 00:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
12.09.2018 01:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
12.09.2018 02:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
12.09.2018 03:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
12.09.2018 04:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
12.09.2018 05:00:00.000 GMT-0700,29.108,29.108,29.108,29.108,0
12.09.2018 06:00:00.000 GMT-0700,28.998,29.038,28.677,28.888,9.4233
12.09.2018 07:00:00.000 GMT-0700,28.898,29.178,28.667,29.008,16.5314
12.09.2018 08:00:00.000 GMT-0700,29.007,29.058,28.528,28.988,15.1502
12.09.2018 09:00:00.000 GMT-0700,28.997,29.068,28.657,28.757,12.7992
12.09.2018 10:00:00.000 GMT-0700,28.758,28.848,28.597,28.757,11.8901
12.09.2018 11:00:00.000 GMT-0700,28.748,28.908,28.707,28.768,12.5096
12.09.2018 12:00:00.000 GMT-0700,28.767,28.778,28.548,28.728,10.4721
12.09.2018 13:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
12.09.2018 14:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
12.09.2018 15:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
12.09.2018 16:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
12.09.2018 17:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
12.09.2018 18:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
12.09.2018 19:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
12.09.2018 20:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
12.09.2018 21:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
12.09.2018 22:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
12.09.2018 23:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
13.09.2018 00:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
13.09.2018 01:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
13.09.2018 02:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
13.09.2018 03:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
13.09.2018 04:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
13.09.2018 05:00:00.000 GMT-0700,28.728,28.728,28.728,28.728,0
13.09.2018 06:00:00.000 GMT-0700,28.098,28.117,27.848,28.048,8.4132
13.09.2018 07:00:00.000 GMT-0700,28.037,28.168,27.887,28.077,16.2925
13.09.2018 08:00:00.000 GMT-0700,28.068,28.158,27.917,27.927,10.7406
13.09.2018 09:00:00.000 GMT-0700,27.928,28.128,27.921,28.008,9.1615
13.09.2018 10:00:00.000 GMT-0700,28.007,28.068,27.987,28.017,9.248
13.09.2018 11:00:00.000 GMT-0700,28.018,28.118,27.917,27.938,7.5637
13.09.2018 12:00:00.000 GMT-0700,27.938,28.088,27.877,27.888,9.7328
13.09.2018 13:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
13.09.2018 14:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
13.09.2018 15:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
13.09.2018 16:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
13.09.2018 17:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
13.09.2018 18:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
13.09.2018 19:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
13.09.2018 20:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
13.09.2018 21:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
13.09.2018 22:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
13.09.2018 23:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
14.09.2018 00:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
14.09.2018 01:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
14.09.2018 02:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
14.09.2018 03:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
14.09.2018 04:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
14.09.2018 05:00:00.000 GMT-0700,27.888,27.888,27.888,27.888,0
14.09.2018 06:00:00.000 GMT-0700,27.758,27.808,27.598,27.698,7.4412
14.09.2018 07:00:00.000 GMT-0700,27.697,27.858,27.547,27.598,13.0748
14.09.2018 08:00:00.000 GMT-0700,27.597,27.697,27.527,27.538,10.5881
14.09.2018 09:00:00.000 GMT-0700,27.537,28.058,27.527,27.757,15.6548
14.09.2018 10:00:00.000 GMT-0700,27.768,27.958,27.577,27.588,9.7226
14.09.2018 11:00:00.000 GMT-0700,27.578,27.588,27.438,27.457,7.496
14.09.2018 12:00:00.000 GMT-0700,27.458,27.548,27.297,27.358,8.6879
14.09.2018 13:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
14.09.2018 14:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
14.09.2018 15:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
14.09.2018 16:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
14.09.2018 17:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
14.09.2018 18:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
14.09.2018 19:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
14.09.2018 20:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
14.09.2018 21:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
14.09.2018 22:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
14.09.2018 23:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 00:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 01:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 02:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 03:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 04:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 05:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 06:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 07:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 08:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 09:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 10:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 11:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 12:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 13:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 14:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 15:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 16:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 17:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 18:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 19:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 20:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 21:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 22:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
15.09.2018 23:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 00:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 01:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 02:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 03:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 04:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 05:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 06:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 07:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 08:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 09:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 10:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 11:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 12:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 13:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 14:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 15:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 16:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 17:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 18:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 19:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 20:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 21:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 22:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
16.09.2018 23:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
17.09.2018 00:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
17.09.2018 01:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
17.09.2018 02:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
17.09.2018 03:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
17.09.2018 04:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
17.09.2018 05:00:00.000 GMT-0700,27.358,27.358,27.358,27.358,0
17.09.2018 06:00:00.000 GMT-0700,27.288,27.378,27.197,27.278,7.2958
17.09.2018 07:00:00.000 GMT-0700,27.277,27.718,27.257,27.627,14.5018
17.09.2018 08:00:00.000 GMT-0700,27.638,27.658,27.417,27.557,11.4053
17.09.2018 09:00:00.000 GMT-0700,27.558,27.668,27.447,27.588,9.4336
17.09.2018 10:00:00.000 GMT-0700,27.588,27.888,27.547,27.618,11.0682
17.09.2018 11:00:00.000 GMT-0700,27.617,27.858,27.547,27.788,11.0104
17.09.2018 12:00:00.000 GMT-0700,27.788,28.218,27.698,28.108,14.0942
17.09.2018 13:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
17.09.2018 14:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
17.09.2018 15:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
17.09.2018 16:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
17.09.2018 17:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
17.09.2018 18:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
17.09.2018 19:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
17.09.2018 20:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
17.09.2018 21:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
17.09.2018 22:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
17.09.2018 23:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
18.09.2018 00:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
18.09.2018 01:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
18.09.2018 02:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
18.09.2018 03:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
18.09.2018 04:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
18.09.2018 05:00:00.000 GMT-0700,28.108,28.108,28.108,28.108,0
18.09.2018 06:00:00.000 GMT-0700,27.938,27.938,27.458,27.647,9.1791
18.09.2018 07:00:00.000 GMT-0700,27.648,27.838,27.577,27.587,15.2821
18.09.2018 08:00:00.000 GMT-0700,27.598,27.688,27.507,27.578,12.4979
18.09.2018 09:00:00.000 GMT-0700,27.577,27.888,27.527,27.827,11.2834
18.09.2018 10:00:00.000 GMT-0700,27.828,27.948,27.737,27.827,10.1455
18.09.2018 11:00:00.000 GMT-0700,27.828,27.958,27.697,27.927,10.5844
18.09.2018 12:00:00.000 GMT-0700,27.928,28.108,27.877,28.047,11.6119
18.09.2018 13:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
18.09.2018 14:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
18.09.2018 15:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
18.09.2018 16:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
18.09.2018 17:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
18.09.2018 18:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
18.09.2018 19:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
18.09.2018 20:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
18.09.2018 21:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
18.09.2018 22:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
18.09.2018 23:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
19.09.2018 00:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
19.09.2018 01:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
19.09.2018 02:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
19.09.2018 03:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
19.09.2018 04:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
19.09.2018 05:00:00.000 GMT-0700,28.047,28.047,28.047,28.047,0
19.09.2018 06:00:00.000 GMT-0700,27.247,27.258,27.037,27.087,9.8183
19.09.2018 07:00:00.000 GMT-0700,27.088,27.208,26.897,26.988,15.0153
19.09.2018 08:00:00.000 GMT-0700,26.987,27.028,26.827,26.907,11.7842
19.09.2018 09:00:00.000 GMT-0700,26.908,27.128,26.857,26.888,9.6046
19.09.2018 10:00:00.000 GMT-0700,26.887,27.057,26.867,26.967,8.2736
19.09.2018 11:00:00.000 GMT-0700,26.968,27.178,26.937,27.167,7.7017
19.09.2018 12:00:00.000 GMT-0700,27.168,27.238,27.027,27.078,10.1654
19.09.2018 13:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
19.09.2018 14:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
19.09.2018 15:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
19.09.2018 16:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
19.09.2018 17:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
19.09.2018 18:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
19.09.2018 19:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
19.09.2018 20:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
19.09.2018 21:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
19.09.2018 22:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
19.09.2018 23:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
20.09.2018 00:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
20.09.2018 01:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
20.09.2018 02:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
20.09.2018 03:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
20.09.2018 04:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
20.09.2018 05:00:00.000 GMT-0700,27.078,27.078,27.078,27.078,0
20.09.2018 06:00:00.000 GMT-0700,26.648,26.678,26.407,26.598,8.7648
20.09.2018 07:00:00.000 GMT-0700,26.598,26.688,26.487,26.628,12.2992
20.09.2018 08:00:00.000 GMT-0700,26.628,26.698,26.557,26.657,12.3276
20.09.2018 09:00:00.000 GMT-0700,26.658,26.798,26.547,26.567,8.4349
20.09.2018 10:00:00.000 GMT-0700,26.568,26.628,26.507,26.517,8.5484
20.09.2018 11:00:00.000 GMT-0700,26.518,26.568,26.427,26.477,9.0007
20.09.2018 12:00:00.000 GMT-0700,26.478,26.698,26.427,26.628,10.5579
20.09.2018 13:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
20.09.2018 14:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
20.09.2018 15:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
20.09.2018 16:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
20.09.2018 17:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
20.09.2018 18:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
20.09.2018 19:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
20.09.2018 20:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
20.09.2018 21:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
20.09.2018 22:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
20.09.2018 23:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
21.09.2018 00:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
21.09.2018 01:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
21.09.2018 02:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
21.09.2018 03:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
21.09.2018 04:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
21.09.2018 05:00:00.000 GMT-0700,26.628,26.628,26.628,26.628,0
21.09.2018 06:00:00.000 GMT-0700,26.607,26.758,26.547,26.638,6.7347
21.09.2018 07:00:00.000 GMT-0700,26.648,26.658,26.437,26.488,13.3144
21.09.2018 08:00:00.000 GMT-0700,26.497,26.518,26.258,26.328,11.6883
21.09.2018 09:00:00.000 GMT-0700,26.327,26.498,26.287,26.327,10.67
21.09.2018 10:00:00.000 GMT-0700,26.328,26.558,26.307,26.477,8.5749
21.09.2018 11:00:00.000 GMT-0700,26.478,26.658,26.437,26.628,9.0602
21.09.2018 12:00:00.000 GMT-0700,26.627,26.738,26.467,26.687,10.816
21.09.2018 13:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
21.09.2018 14:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
21.09.2018 15:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
21.09.2018 16:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
21.09.2018 17:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
21.09.2018 18:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
21.09.2018 19:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
21.09.2018 20:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
21.09.2018 21:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
21.09.2018 22:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
21.09.2018 23:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 00:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 01:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 02:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 03:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 04:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 05:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 06:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 07:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 08:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 09:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 10:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 11:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 12:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 13:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 14:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 15:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 16:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 17:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 18:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 19:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 20:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 21:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 22:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
22.09.2018 23:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 00:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 01:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 02:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 03:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 04:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 05:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 06:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 07:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 08:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 09:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 10:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 11:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 12:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 13:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 14:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 15:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 16:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 17:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 18:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 19:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 20:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 21:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 22:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
23.09.2018 23:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
24.09.2018 00:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
24.09.2018 01:00:00.000 GMT-0700,26.687,26.687,26.687,26.687,0
